candidate_v4
5,405.0
10,704.0
15,1164.0
20,1292.0
25,1398.0
30,1521.0
35,1636.0
40,1772.0
45,2007.0
50,2276.0
55,2449.0
60,2616.0
65,2765.0
70,2912.0
75,3087.0
80,3423.0
85,3573.0
90,3915.0
95,4002.5
