std_openmp
5,29.5
10,33.0
15,35.5
20,38.0
25,56.0
30,58.0
35,62.0
40,91.0
45,90.5
50,94.0
55,126.0
60,136.0
65,135.0
70,154.5
75,158.5
80,172.5
85,150.0
90,174.0
95,176.5
100,179.5
