hash_openmp
5,495.0
10,744.0
15,966.5
20,760.0
25,870.0
30,854.0
35,670.0
40,723.0
45,790.0
50,824.5
55,846.5
60,871.5
65,904.0
70,875.5
75,935.0
80,945.0
85,670.5
90,782.0
95,768.0
100,766.5
