hash_v2
5,723.0
10,1084.5
15,1303.0
20,1116.5
25,1228.0
30,1417.0
35,1336.0
40,1553.5
45,1691.0
50,1881.0
55,1996.0
60,2111.0
65,2166.5
70,2392.5
75,2463.0
80,2301.0
85,2033.0
90,2191.0
95,2205.0
100,2499.5
