hash_v1
5,427.0
10,893.0
15,1309.5
20,1736.5
25,2142.0
30,2540.0
35,2960.5
40,3352.5
45,3755.0
50,4166.0
55,4558.0
60,4967.5
65,5361.5
70,5762.5
75,6162.0
80,6567.5
85,6967.5
90,7363.0
95,7779.0
100,8167.5
