candidate_v1
5,220.0
10,376.5
15,552.5
20,759.5
25,991.5
30,1219.5
35,1626.5
40,2027.0
45,2189.0
50,2480.0
55,2783.0
60,2962.0
65,3141.0
70,3411.5
75,3599.5
80,3790.0
85,4080.0
90,4398.5
95,4722.0
100,4896.0
