std
5,150.5
10,280.0
15,406.5
20,539.0
25,637.0
30,757.0
35,887.0
40,988.0
45,1151.0
50,1209.0
55,1285.0
60,1404.0
65,1480.0
70,1575.5
75,1718.0
80,1831.0
85,1941.0
90,2029.5
95,2186.5
100,2279.0
