candidate_opencl_v3
5,134.0
10,140.0
15,149.0
20,152.0
25,154.0
30,157.0
35,159.0
40,162.0
45,167.0
50,172.5
55,177.0
60,179.0
65,182.0
70,186.0
75,188.5
80,196.5
85,214.0
90,230.0
95,233.0
