candidate_mpi
5,90.0
10,118.0
15,136.0
20,156.0
25,172.0
30,191.5
35,212.5
40,236.0
45,250.0
50,263.0
55,275.0
60,292.0
65,304.0
70,321.0
75,342.0
80,360.0
85,374.5
90,387.0
95,406.5
100,422.0
