candidate_openmp_v1
5,37.0
10,67.0
15,109.0
20,123.5
25,132.0
30,144.5
35,153.5
40,166.0
45,192.5
50,215.5
55,233.0
60,249.5
65,258.5
70,274.5
75,295.5
80,328.0
85,335.5
90,367.5
95,371.5
