candidate_mpi
5,74.0
10,94.5
15,127.0
20,135.0
25,144.0
30,157.0
35,165.0
40,173.0
45,189.0
50,209.0
55,230.0
60,235.0
65,250.0
70,258.5
75,268.0
80,296.0
85,305.0
90,334.5
95,338.5
