candidate_v4
5,353.0
10,603.0
15,800.5
20,1019.0
25,1203.5
30,1426.0
35,1645.0
40,1833.0
45,2018.5
50,2216.5
55,2420.0
60,2626.0
65,2886.5
70,3086.0
75,3258.0
80,3418.0
85,3664.0
90,3821.0
95,4044.5
100,4235.0
