candidate_v1
5,694.0
10,1238.5
15,2056.5
20,2296.0
25,2485.5
30,2704.5
35,2877.0
40,3131.0
45,3549.5
50,4028.0
55,4330.0
60,4649.5
65,4920.0
70,5174.0
75,5494.0
80,6079.0
85,6365.0
90,6938.0
95,7096.5
