candidate_openmp_v2
5,61.5
10,105.0
15,168.5
20,187.0
25,206.0
30,221.0
35,235.5
40,261.0
45,292.5
50,330.5
55,356.0
60,382.5
65,403.0
70,436.0
75,496.0
80,513.0
85,530.0
90,580.5
95,597.5
