candidate_v3
5,447.0
10,788.5
15,1316.5
20,1479.0
25,1600.0
30,1747.5
35,1860.0
40,2023.0
45,2297.5
50,2619.0
55,2812.5
60,3018.0
65,3199.0
70,3374.0
75,3575.5
80,3963.5
85,4142.0
90,4518.5
95,4630.0
