candidate_mpi
5,77.5
10,87.0
15,97.0
20,107.0
25,119.0
30,132.0
35,155.0
40,179.5
45,189.0
50,206.0
55,224.5
60,234.5
65,242.5
70,258.0
75,270.0
80,281.0
85,297.5
90,315.0
95,335.0
100,344.0
