candidate_openmp_v1
5,83.0
10,90.0
15,93.0
20,106.5
25,176.0
30,177.5
35,178.0
40,183.0
45,241.5
50,243.0
55,245.5
60,247.0
65,333.0
70,334.5
75,337.5
80,340.5
85,367.5
90,364.5
95,375.0
100,376.0
