candidate_openmp_v1
5,35.0
10,62.0
15,102.5
20,113.5
25,122.0
30,135.0
35,144.0
40,155.0
45,174.0
50,199.5
55,216.0
60,236.0
65,245.5
70,257.5
75,277.5
80,305.0
85,320.0
90,345.5
95,358.0
